# newdoc id = bar_tweet_1638812719892537344
# sent_id = bar_tweet_1638812719892537344-1
# text = __ _ ____ __ _
______	O	O	O
___	O	O	O
________	O	O	O
_	O	O	O
_	O	O	O

# sent_id = bar_tweet_1108713566843142145-3
# text = __________ ___ ___ _____ ______________ _
__________	O	O	O
___	O	O	O
___	O	O	O
_____	O	O	O
______________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1108713566843142145-4
# text = ___ ___ _______________________
___	O	O	O
___	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_667302396133937152
# sent_id = bar_tweet_667302396133937152-1
# text = _______ ___________ __ ______ ____ _
_______	O	O	O
___________	O	O	O
__	O	O	O
______	B-LOC	B-LOC	B-ORG
____	I-LOC	I-LOC	I-ORG
_	O	O	O

# sent_id = bar_tweet_667302396133937152-2
# text = __ __ ______ ____ _ ___ ___ _______ _ ___________ ____ _
__	O	O	O
__	O	O	O
______	O	O	O
____	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
_______	O	O	O
_	O	O	O
___________	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_667302396133937152-3
# text = ______ _____ _ ______ ___ _______________________
______	O	O	O
_____	O	O	O
_	O	O	O
______	O	O	O
___	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_795917301367406592
# sent_id = bar_tweet_795917301367406592-1
# text = __ ___ _ ______ ____ ___ ___ ________ _______ _ ____ ____ _________ ____
__	O	O	O
___	O	O	O
_	O	O	O
______	O	O	O
____	O	O	O
___	O	O	O
___	O	O	O
________	O	O	O
_______	O	O	O
_	O	O	O
____	O	O	O
____	O	O	O
_________	O	O	O
____	O	O	O

# sent_id = bar_tweet_795917301367406592-2
# text = ____________ ___ ____ ____ _______ _____ ____
____________	O	O	O
___	O	O	O
____	O	O	O
____	O	O	O
_______	O	O	O
_____	O	O	O
____	O	O	O

# newdoc id = bar_tweet_1633030977608884224
# sent_id = bar_tweet_1633030977608884224-1
# text = ___________ _ ___ __ ___ ___ ________ ___________ _ ____ ____ _ ____ ___ _____
___________	O	O	O
_	O	O	O
___	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
________	B-ORG	B-EVENT	O
___________	O	O	O
_	O	O	O
____	O	O	O
____	O	O	O
_	O	O	O
____	O	O	O
___	O	O	O
_____	O	O	O

# newdoc id = bar_tweet_1252639171069579265
# sent_id = bar_tweet_1252639171069579265-1
# text = ___________ ___ _______ ___ __ ___ ____ __ ___ ___ _____ __ ___ _______ ___ ______ _
___________	O	O	O
___	O	O	O
_______	O	O	O
___	O	O	O
__	O	O	O
___	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
_____	O	O	O
__	O	O	O
___	O	O	O
_______	O	O	O
___	O	O	O
______	O	O	O
_	O	O	O

# sent_id = bar_tweet_1252639171069579265-2
# text = ____ __ ___ ____ _____ ___ ___ ________ ____ ____ ___ _________ _____ ____ ___ ___ ___ ____________ _________ _
____	O	O	O
__	O	O	O
___	O	O	O
____	O	O	O
_____	O	O	O
___	O	O	O
___	O	O	O
________	O	O	O
____	O	O	O
____	O	O	O
___	O	O	O
_________	O	O	O
_____	O	O	O
____	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
____________	O	O	O
_________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1252639171069579265-3
# text = _____
_____	O	O	O

# newdoc id = bar_tweet_1608391506506952704
# sent_id = bar_tweet_1608391506506952704-1
# text = ________ _____ _ _____ __ ____ ___ __ _______ _ ____ __ ______ _____ _ ____ ______ __ ______ __ _
________	O	O	O
_____	O	O	O
_	O	O	O
_____	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
__	O	O	O
_______	O	O	O
_	O	O	O
____	O	O	O
__	O	O	O
______	O	O	O
_____	O	O	O
_	O	O	O
____	O	O	O
______	O	O	O
__	O	O	O
______	O	O	O
__	O	O	O
_	O	O	O

# sent_id = bar_tweet_1608391506506952704-2
# text = ______ __ _____ _____ __ ___ _ _____ _ _______ _ _________ _ _ ______ _ _
______	O	O	O
__	O	O	O
_____	O	O	O
_____	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O
_____	O	O	O
_	O	O	O
_______	O	O	O
_	O	O	O
_________	O	O	O
_	O	O	O
_	O	O	O
______	O	O	O
_	O	O	O
_	O	O	O

# sent_id = bar_tweet_1608391506506952704-3
# text = ____ __ ___ ___ _
____	O	O	O
__	O	O	O
___	O	O	O
___	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1438200849977720834
# sent_id = bar_tweet_1438200849977720834-1
# text = ___________ __ ______ __ _ _ _
___________	O	O	O
__	O	O	O
______	O	O	O
__	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1481232177069232132
# sent_id = bar_tweet_1481232177069232132-1
# text = ______ _______ _ __ __ ____ ________ __ __ ___ _______ _
______	O	O	O
_______	O	O	O
_	O	O	O
__	O	O	O
__	O	O	O
____	O	O	O
________	B-LOC	B-LOC	B-LOC
__	O	O	O
__	O	O	O
___	O	O	O
_______	O	O	O
_	O	O	O

# newdoc id = bar_tweet_748155200813301760
# sent_id = bar_tweet_748155200813301760-1
# text = __ _____ _ __ _____ _
__	O	O	O
_____	O	O	O
_	O	O	O
__	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_748155200813301760-2
# text = __ ___ ___ _______ __ ______ ______ ____ _ __ _______________ ___ _ __ ___ ________ ___ _______________________
__	O	O	O
___	O	O	O
___	O	O	O
_______	O	O	O
__	O	O	O
______	B-ORG	B-ORG	B-ORG
______	I-ORG	I-ORG	I-ORG
____	I-ORG	I-ORG	I-ORG
_	O	O	O
__	O	O	O
_______________	B-ORG	B-ORG	B-ORG
___	O	O	O
_	O	O	O
__	O	O	O
___	O	O	O
________	B-LOCderiv	B-LOCderiv	B-LOC
___	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1618582678642757634
# sent_id = bar_tweet_1618582678642757634-1
# text = __ _____ _____ _______ _____ ___ ____ ________ _
__	O	O	O
_____	O	O	O
_____	O	O	O
_______	B-PER	B-PER	B-PER
_____	I-PER	I-PER	I-PER
___	O	O	O
____	O	O	O
________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1618582678642757634-2
# text = __ ___ __ ___ ____________ __ ___ _____ ________ ___ ____ __ ____ _____ _____________ __ ________ _____ ____ _
__	O	O	O
___	O	O	O
__	O	O	O
___	O	O	O
____________	O	O	O
__	O	O	O
___	O	O	O
_____	O	O	O
________	O	O	O
___	O	O	O
____	O	O	O
__	O	O	O
____	O	O	O
_____	O	O	O
_____________	O	O	O
__	O	O	O
________	O	O	O
_____	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1618582678642757634-3
# text = _____ __ ___ _________ _
_____	O	O	O
__	O	O	O
___	O	O	O
__	O	O	O
_______	O	O	O
_	O	O	O

# sent_id = bar_tweet_1618582678642757634-4
# text = _________ _
_________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1033312986516135938
# sent_id = bar_tweet_1033312986516135938-1
# text = ________ __ ____ ____ _ _ _______ ____ ______ ___ __ ____ ____ _
________	O	O	O
__	O	O	O
____	B-LOC	B-LOC	B-LOC
____	O	O	O
_	O	O	O
_	O	O	O
_______	O	O	O
____	O	O	O
______	O	O	O
___	O	O	O
__	O	O	O
____	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1033312986516135938-2
# text = _ ____ __ ___ _ __ _ _ __ _____ _
_	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O
__	O	O	O
_	O	O	O
_	O	O	O
__	O	O	O
_____	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1639361238814580749
# sent_id = bar_tweet_1639361238814580749-1
# text = __ _
__	O	O	O
_	O	O	O

# sent_id = bar_tweet_1639361238814580749-2
# text = ______ ___ _ _ _____ _____ ________ _ __________ _ ___ _ __ ______ ____ _____ ____ _
______	O	O	O
___	O	O	O
_	O	O	O
_	O	O	O
_____	O	O	O
_____	O	O	O
________	O	O	O
_	O	O	O
__________	O	O	O
_	O	O	O
___	O	O	O
_	O	O	O
__	O	O	O
______	O	O	O
____	O	O	O
_____	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1639361238814580749-3
# text = ___ ______ _ ___ _ _ __________ ____ ______ ___ ______ _____ _
___	O	O	O
______	O	O	O
_	O	O	O
___	O	O	O
_	O	O	O
_	O	O	O
__________	O	O	O
____	O	O	O
______	O	O	O
___	O	O	O
______	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1639361238814580749-4
# text = _______ __ ___ ____________________ ________ _____ ____ _____ ___ __ ___ _ ___ _____ ___ __________ ___ ___ ______ ___ ____________ ___
_______	O	O	O
__	O	O	O
___	O	O	O
____________________	O	O	O
________	O	O	O
_____	O	O	O
____	O	O	O
_____	B-LOC	B-LOC	B-LOC
___	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
_____	O	O	O
___	O	O	O
__________	O	O	O
___	O	O	O
___	O	O	O
______	O	O	O
___	O	O	O
____________	O	O	O
___	O	O	O

# newdoc id = bar_tweet_1644708600177123329
# sent_id = bar_tweet_1644708600177123329-1
# text = __________ ____ __ __ ___ ________ _ __ ______ ____ __________ _
__________	O	O	O
____	O	O	O
__	O	O	O
__	O	O	O
___	O	O	O
________	O	O	O
_	O	O	O
__	O	O	O
______	O	O	O
____	O	O	O
__________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_978143336077975552
# sent_id = bar_tweet_978143336077975552-1
# text = _____ _____ _ _____ ______ _
_____	O	O	O
_____	B-LOC	B-LOC	B-LOC
_	O	O	O
_____	O	O	O
______	O	O	O
_	O	O	O

# sent_id = bar_tweet_978143336077975552-2
# text = __ ______ ______________ __ ___ ____ ________ _____ _
__	O	O	O
______	O	O	O
______________	O	O	O
__	O	O	O
___	O	O	O
____	O	O	O
________	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_978143336077975552-3
# text = ____ _______ ___ _ _______ _____ _________ _____ _____ __ __________ __ _____ __________ _________ ____
____	O	O	O
_______	O	O	O
___	O	O	O
_	O	O	O
_______	O	O	O
_____	O	O	O
_________	O	O	O
_____	O	O	O
_____	O	O	O
__	O	O	O
__________	O	O	O
__	O	O	O
_____	O	O	O
__________	O	O	O
_________	O	O	O
____	O	O	O

# newdoc id = bar_tweet_1656291464228352001
# sent_id = bar_tweet_1656291464228352001-1
# text = __________ ___ ____ ____ _____ __ __ _ ____ _____ _
__________	O	O	O
___	O	O	O
____	O	O	O
____	O	O	O
_____	O	O	O
__	O	O	O
__	O	O	O
_	O	O	O
____	O	O	O
_____	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1617788457983836160
# sent_id = bar_tweet_1617788457983836160-1
# text = ___ _____ ____ __ _ __________ _ _______ _
___	O	O	O
_____	O	O	O
____	O	O	O
__	O	O	O
_	O	O	O
__________	O	O	O
_	O	O	O
_______	O	O	O
_	O	O	O

# sent_id = bar_tweet_1617788457983836160-2
# text = _ _____ __ ____ ___ _______________________
_	O	O	O
_____	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1656197669776248834
# sent_id = bar_tweet_1656197669776248834-1
# text = __________ _____ ____ _
__________	O	O	O
_____	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1656197669776248834-2
# text = _______ ________ _
_______	O	O	O
________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1656197669776248834-3
# text = _____ ___ _ _
_____	O	O	O
___	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1610270917870985216
# sent_id = bar_tweet_1610270917870985216-1
# text = _______________ ___ _ _____ ____ __ _____ _ _ __ _ _______________________
_______________	O	O	O
___	O	O	O
_	O	O	O
_____	O	O	O
____	O	O	O
__	O	O	O
_____	B-PER	B-PER	B-PER
_	O	O	O
_	O	O	O
__	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1196907097092481025
# sent_id = bar_tweet_1196907097092481025-1
# text = __ ___________ _ ______________ ______________ _ _____ __ ____ _____ _ __ ________________ ____ _____ __________ _____ _ _
__	O	O	O
___________	O	O	O
_	O	O	O
______________	O	O	O
______________	O	O	O
_	O	O	O
_____	O	O	O
__	O	O	O
____	O	O	O
_____	O	O	O
_	O	O	O
__	O	O	O
________________	B-LOC	O	B-LOC
____	O	O	O
_____	O	O	O
__	O	O	O
________	B-LOC	B-LOC	B-LOC
_____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1658825214677876738
# sent_id = bar_tweet_1658825214677876738-1
# text = ________ __________ __ __ ________ __________ _
________	O	O	O
__________	O	O	O
__	O	O	O
__	O	O	O
________	O	O	O
__________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1451927732145868801
# sent_id = bar_tweet_1451927732145868801-1
# text = ___________ ________ ________________ ____________ ___________ _________ ________ _____________ ________________ ___________ __________ _______ _________ ________ ________________ _____________ _________ _______ _ ___ ___ ___ _ ________ ___ __ ____ _ _
___________	O	O	O
________	O	O	O
________________	O	O	O
____________	O	O	O
___________	O	O	O
_________	O	O	O
________	O	O	O
_____________	O	O	O
________________	O	O	O
___________	O	O	O
__________	O	O	O
_______	O	O	O
_________	O	O	O
________	O	O	O
________________	O	O	O
_____________	O	O	O
_________	O	O	O
_______	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
_	O	O	O
________	O	O	B-MISC
___	O	O	O
__	O	O	O
____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1529299716844158976
# sent_id = bar_tweet_1529299716844158976-1
# text = _______ ______ ___ _____ ___ ___ ___ ______ _ __ _
_______	O	O	O
______	O	O	O
___	O	O	O
_____	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
______	O	O	O
_	O	O	O
__	O	O	O
_	O	O	O

# sent_id = bar_tweet_1529299716844158976-2
# text = __ _____ _____ ________ _
__	O	O	O
_____	O	O	O
_____	O	O	O
________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1655120452543496192
# sent_id = bar_tweet_1655120452543496192-1
# text = _____ _________ __
_____	O	O	O
_________	O	O	O
__	O	O	O

# newdoc id = bar_tweet_1256601528749756416
# sent_id = bar_tweet_1256601528749756416-1
# text = __ __________ _ __ ____ _ ___ _ _______ _ _ _______________________
__	O	O	O
__________	O	O	O
_	O	O	O
__	O	O	O
____	O	O	O
_	O	O	O
___	O	O	O
_	O	O	O
_______	O	O	O
_	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_283567200613314560
# sent_id = bar_tweet_283567200613314560-1
# text = ____ _________ ___________ _ ____ ___ _ _______ ______ __ ____ _____ _
____	O	O	O
_________	O	O	O
___________	O	O	O
_	O	O	O
____	O	O	O
___	O	O	O
_	O	O	O
_______	O	O	O
______	O	O	O
__	O	O	O
____	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_283567200613314560-2
# text = ___ __ _ _____ _ _________ ____ ____ __ ___ ____________________
___	O	O	O
__	O	O	O
_	O	O	O
_____	O	O	O
_	O	O	O
_________	O	O	O
____	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
____________________	O	O	O

# newdoc id = bar_tweet_1664222732769193986
# sent_id = bar_tweet_1664222732769193986-1
# text = ________________ ___ ______ ___ ____ ______ ____ _
________________	O	O	O
___	O	O	O
______	O	O	O
___	O	O	O
____	O	O	O
______	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1664222732769193986-2
# text = _ ____ _____ __ _______
_	O	O	O
____	O	O	O
_____	O	O	O
__	O	O	O
_______	O	O	O

# newdoc id = bar_tweet_563603311723827200
# sent_id = bar_tweet_563603311723827200-1
# text = ____ _____ _ __ ___ _ _____ ________ ___ _______ ______ _ ______ ___ ___ _____ _ __ ___ ______________________
____	O	O	O
_____	O	O	O
_	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O
_____	O	O	O
________	O	O	O
___	O	O	O
_______	B-PER	B-PER	B-PER
______	I-PER	I-PER	I-PER
_	O	O	O
______	O	O	O
___	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O
__	O	O	O
___	O	O	O
______________________	O	O	O

# newdoc id = bar_tweet_1601231030043672581
# sent_id = bar_tweet_1601231030043672581-1
# text = ________________ ___ ______ _______ _______________________
________________	O	O	O
___	O	O	O
______	O	O	O
_______	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1346777930538635265
# sent_id = bar_tweet_1346777930538635265-1
# text = ________________ ___ __ _ ____ ____ _____ ___ __ _
________________	O	O	O
___	O	O	O
__	O	O	O
_	O	O	O
____	O	O	O
____	O	O	O
_____	O	O	O
___	O	O	O
__	O	O	O
_	O	O	O

# sent_id = bar_tweet_1346777930538635265-2
# text = ___ __ ___ ____ _______ ____________ __ ________ _ ________ _ _______ _
___	O	O	O
__	O	O	O
___	O	O	O
____	O	O	O
_______	O	O	O
____________	O	O	O
__	O	O	O
________	B-LOC	B-LOC	B-LOC
_	O	O	O
________	B-LOC	B-LOC	B-LOC
_	O	O	O
_______	B-LOC	B-LOC	B-LOC
_	O	O	O

# sent_id = bar_tweet_1346777930538635265-3
# text = ___ __ ______ _________ _ ______ _
___	O	O	O
__	O	O	O
______	O	O	O
_________	O	O	O
_	O	O	O
______	O	O	O
_	O	O	O

# sent_id = bar_tweet_1346777930538635265-4
# text = ________ ____ __________ _
________	O	O	O
____	O	O	O
__________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1346777930538635265-5
# text = ____ ____ _ ____ _
____	O	O	O
____	O	O	O
_	O	O	O
____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1346777930538635265-6
# text = ___ __ _ __ __ ___ ________ _
___	O	O	O
__	O	O	O
_	O	O	O
__	O	O	O
__	O	O	O
___	O	O	O
________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1346777930538635265-7
# text = __ ______ _______ __ ____ ____ _ _
__	O	O	O
______	O	O	O
_______	O	O	O
__	O	O	O
____	O	O	O
____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1484037868221829125
# sent_id = bar_tweet_1484037868221829125-1
# text = _____________ __ ______ ___ _____ ___ __________ _ _ _
_____________	O	O	O
__	O	O	O
______	O	O	B-PER
___	O	O	O
_____	O	O	O
___	O	O	O
__________	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1595044671511822337
# sent_id = bar_tweet_1595044671511822337-1
# text = ______ _____ _ ___ ___ ______________ ___ ___ ________________ _____ _ ___ ___ _ ___ __________ ___________ ___ __________ ____ _______ _ ____ ____ ___________ __ __ ______ ___ __ __ _____ ___ _____ _
______	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
______________	O	O	O
___	O	O	O
___	O	O	O
________________	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
__________	O	O	O
___________	O	O	O
___	O	O	O
__________	O	O	O
____	O	O	O
_______	O	O	O
_	O	O	O
____	O	O	O
____	O	O	O
___________	O	O	O
__	O	O	O
__	O	O	O
______	O	O	O
___	O	O	O
__	O	O	O
__	O	O	O
_____	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O

# sent_id = bar_tweet_1595044671511822337-2
# text = _ ___ ___ _ _______ _
_	O	O	O
___	O	O	O
___	O	O	O
_	O	O	O
_______	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1426110501784891397
# sent_id = bar_tweet_1426110501784891397-1
# text = ____ _______________ _______________________
____	O	O	O
_______________	B-LANGpart	B-LANGpart	B-LANGpart
_______________________	O	O	O

# newdoc id = bar_tweet_576017574837805056
# sent_id = bar_tweet_576017574837805056-1
# text = __ ____________ _ _ ___ ___ _____________ _____ __
__	O	O	O
____________	O	O	O
_	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
_____________	O	O	O
_____	O	O	O
__	O	O	O

# sent_id = bar_tweet_576017574837805056-2
# text = _ _______ _
_	O	O	O
_______	O	O	O
_	O	O	O

# sent_id = bar_tweet_576017574837805056-3
# text = _______ _ _
_______	O	O	O
_	O	O	O
_	O	O	O

# sent_id = bar_tweet_576017574837805056-4
# text = ___________ ___ ____ ______________________
___________	O	O	O
___	O	O	O
____	O	O	O
______________________	O	O	O

# newdoc id = bar_tweet_1252482963842965505
# sent_id = bar_tweet_1252482963842965505-1
# text = ________ ____ _____ _________ ___ ____ _ __ ___ _ _ ____ __ _______ __ __ __
________	O	O	O
____	O	O	O
_____	O	O	O
_________	B-PER	B-PER	B-PER
___	O	O	O
____	O	O	O
_	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O
_	O	O	O
____	O	O	O
__	O	O	O
_______	O	O	O
__	O	O	O
__	O	O	O
__	O	O	O

# newdoc id = bar_tweet_1602958645876215809
# sent_id = bar_tweet_1602958645876215809-1
# text = ___________ _____ _________ _
___________	O	O	O
_____	O	O	O
_________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1659585899120717824
# sent_id = bar_tweet_1659585899120717824-1
# text = _______________ ________ _
_______________	O	O	O
________	O	O	O
_	O	O	O

# newdoc id = bar_tweet_950598235122491393
# sent_id = bar_tweet_950598235122491393-1
# text = _____ _____ _ ______ _________ _
_____	O	O	O
_____	B-LOC	B-LOC	B-LOC
_	O	O	O
______	O	O	O
_________	O	O	O
_	O	O	O

# sent_id = bar_tweet_950598235122491393-2
# text = ___ ______ __ _____ ________ _ __ ______ __ ____ ___ _ __ ____ ___ _____ __ _______ ____ _
___	O	O	O
______	O	O	O
__	O	O	O
_____	O	O	O
________	O	O	O
_	O	O	O
__	O	O	O
______	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
_	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
_____	O	O	O
__	O	O	O
_______	O	O	O
____	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1502889940069322759
# sent_id = bar_tweet_1502889940069322759-1
# text = _____________ _________ _ _
_____________	O	O	O
_________	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1650957646717939736
# sent_id = bar_tweet_1650957646717939736-1
# text = ______________ ____ _ ____ _
______________	O	O	O
____	O	O	O
_	O	O	O
____	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1568317738061369351
# sent_id = bar_tweet_1568317738061369351-1
# text = ___________ ___ ___ ____ ___ ________________ ___ _ __ __ ______ __ ______ __
___________	O	O	O
___	O	O	O
___	O	O	O
____	O	O	O
___	O	O	O
________________	O	O	O
___	O	O	O
_	O	O	O
__	O	O	O
__	O	O	O
______	O	O	O
__	O	O	O
______	O	O	O
__	O	O	O

# newdoc id = bar_tweet_1638635061988712449
# sent_id = bar_tweet_1638635061988712449-1
# text = ___________ ________________ ______ ____ _ ____ _____ _ ___ ____ _ _____ _ ___ ______ __ ____ ____ __ ______ _ _ ___ __ ___________ _ __________ _
___________	O	O	O
________________	O	O	O
______	O	O	O
____	O	O	O
_	O	O	O
____	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
____	O	O	O
_	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
______	B-LANG	B-LANG	B-LANG
__	O	O	O
____	O	O	O
____	O	O	O
__	O	O	O
______	O	O	O
_	O	O	O
_	O	O	O
___	O	O	O
__	O	O	O
___________	O	O	O
_	O	O	O
__________	O	O	O
_	O	O	O

# sent_id = bar_tweet_1638635061988712449-2
# text = ____ _ ___ ____ ___ __ __________ __ _
____	O	O	O
_	O	O	O
___	O	O	O
____	O	O	O
___	O	O	O
__	O	O	O
__________	B-LOC	B-LOC	B-LOC
__	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1657166434118541316
# sent_id = bar_tweet_1657166434118541316-1
# text = _____ ____ __ __ _____ __
_____	O	O	O
____	O	O	O
__	O	O	O
__	O	O	O
_____	O	O	O
__	O	O	O

# newdoc id = bar_tweet_1527499129919782913
# sent_id = bar_tweet_1527499129919782913-1
# text = __________ ___ _____ _ ___ ___ ___ ___ ________ _ _
__________	O	O	O
___	O	O	O
_____	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
___	O	O	O
________	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1209782129946759169
# sent_id = bar_tweet_1209782129946759169-1
# text = ____________ _________ _____ ____ _ ___ _ _ __ _____ _ _ ______ __ _______ __ __________________ _ __ __ __
____________	O	O	O
_________	O	O	O
_____	O	O	O
____	O	O	O
_	O	O	O
___	O	O	O
_	O	O	O
_	O	O	O
__	O	O	O
_____	O	O	O
_	O	O	O
_	O	O	O
______	O	O	O
__	O	O	O
_______	O	O	O
__	O	O	O
__________________	O	B-EVENT	O
_	O	O	O
__	O	O	O
__	O	O	O
__	O	O	O

# newdoc id = bar_tweet_1656113496470192128
# sent_id = bar_tweet_1656113496470192128-1
# text = ___ __ ____ __ ____ ___ _ ___ _____ __ ____ ___ __ ___ _
___	O	O	O
__	O	O	O
____	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
_____	O	O	O
__	O	O	O
____	O	O	O
___	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O

# newdoc id = bar_tweet_1089847105877934081
# sent_id = bar_tweet_1089847105877934081-1
# text = ____________ ________ ____ ____ _ _
____________	O	O	O
________	O	O	O
____	O	O	O
____	O	O	O
_	O	O	O
_	O	O	O

# newdoc id = bar_tweet_900021457182437376
# sent_id = bar_tweet_900021457182437376-1
# text = _____________ ______________ __ ___ _ ___ _ __ ____ _ ____ _____ ___ ___ ____ __________ _
_____________	O	O	O
______________	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O
___	O	O	O
_	O	O	O
__	O	O	O
____	O	O	O
_	O	O	O
____	O	O	O
_____	O	O	O
___	O	O	O
___	O	O	O
____	O	O	O
__________	O	O	O
_	O	O	O

# sent_id = bar_tweet_900021457182437376-2
# text = __________ _ ___ ___ ______ ____ __ ___ _ _____ _ _______ ____ _____ ______ ____
__________	O	O	O
_	O	O	O
___	O	O	O
___	O	O	O
______	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
_	O	O	O
_____	O	O	O
_	O	O	O
_______	O	O	O
____	O	O	O
_____	O	O	O
______	O	O	O
____	O	O	O

# newdoc id = bar_tweet_1661419830740647951
# sent_id = bar_tweet_1661419830740647951-1
# text = __ ________________ _ _ _ ______ _ _____ ___ _____ ______ _ ____ ______ _________ _____ _ _ _______________________
__	O	O	O
________________	O	O	O
_	O	O	O
_	O	O	O
_	O	O	O
______	O	O	O
_	O	O	O
_____	O	O	O
___	O	O	O
_____	O	O	O
______	O	O	O
_	O	O	O
____	O	O	O
______	O	O	O
_________	O	O	O
_____	O	O	O
_	O	O	O
_	O	O	O
_______________________	O	O	O

# newdoc id = bar_tweet_1561652321817354245
# sent_id = bar_tweet_1561652321817354245-1
# text = ____________ ___________ ________ ____ __ _ _____ _____ ________ _
____________	O	O	O
___________	O	O	O
________	O	O	O
____	O	O	O
__	O	O	O
_	O	O	O
_____	O	O	O
_____	O	O	O
________	B-LANG	B-LANG	B-LANG
_	O	O	O

# sent_id = bar_tweet_1561652321817354245-2
# text = __ __ __ _________ ____ __ ___ ______ ____ __ __ _____________ _
__	O	O	O
__	O	O	O
__	O	O	O
_________	O	O	O
____	O	O	O
__	O	O	O
___	O	O	O
______	O	O	O
____	O	O	O
__	O	O	O
__	O	O	O
_____________	O	O	O
_	O	O	O

