# newdoc id = bar_tweet_515420477486288896
# sent_id = bar_tweet_515420477486288896-1
# text = _______ _______________ ___ __ _____ _____ _ _____ _______ ______ ________ _ ___ ___ _____ _______ ___
_	O	O

# newdoc id = bar_tweet_1655845228362727424
# sent_id = bar_tweet_1655845228362727424-1
# text = _____ _________ __
_____	O	O
_________	O	O
__	O	O

# newdoc id = bar_tweet_1290892469970894848
# sent_id = bar_tweet_1290892469970894848-1
# text = __________ ___ ___ ____ ____ ______ __________ _
__________	O	O
___	O	O
___	O	O
____	O	O
____	O	O
______	O	O
__________	O	O
_	O	O

# sent_id = bar_tweet_1290892469970894848-2
# text = ____ ____ ___ _ ___ ___ _ _ __ ___ ______ ___ _____ ______ _
____	O	O
____	O	O
___	O	O
_	O	O
___	O	O
___	O	O
_	O	O
_	O	O
__	O	O
___	O	O
______	O	O
___	O	O
_____	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1591858354401726464
# sent_id = bar_tweet_1591858354401726464-1
# text = __ _________ __________ __ ____ ____ _ ______ ____ _
__	O	O
_________	B-ORG	B-ORG
__________	I-ORG	I-ORG
__	O	O
____	O	O
____	O	O
_	O	O
______	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1591858354401726464-2
# text = ___ ___ ____________ ___ ____ ______ _____ _ __ __ _ __________ _
___	B-ORG	B-ORG
___	O	O
____________	B-ORG	B-ORG
___	O	O
____	O	O
______	O	O
_____	O	O
_	O	O
__	B-EVENT	B-EVENT
__	I-EVENT	I-EVENT
_	O	O
__________	O	O
_	O	O

# sent_id = bar_tweet_1591858354401726464-3
# text = ___ ____ __________ ___ ___ __ ___ ________ ____ ___ _____ ____ ___________ ______________ ___ _____________ ______ ___ __ _____ _________________ _________ _
___	O	O
____	O	O
__________	O	O
___	B-ORG	B-ORG
___	O	O
__	O	O
___	O	O
________	B-ORGderiv	B-ORG
____	O	O
___	O	O
_____	O	O
____	O	O
___________	B-LOCderiv	B-EVENT
______________	O	I-EVENT
___	O	O
_____________	O	O
______	O	O
___	O	O
__	O	O
_____	O	O
_________________	O	O
_________	O	O
_	O	O

# newdoc id = bar_tweet_530420694036013056
# sent_id = bar_tweet_530420694036013056-1
# text = ___ ___ ___ _
___	O	O
___	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_530420694036013056-2
# text = _______ ____ _ _______________________ ______________________
_______	O	O
____	O	O
_	O	O
_______________________	O	O
______________________	O	O

# newdoc id = bar_tweet_1654086079056625664
# sent_id = bar_tweet_1654086079056625664-1
# text = __ ____ ______ ___________ __ ___________ _ ___ ___________ ___ __ _ _ __ _______ ___ _____________ _____ __________ ___________ ______ _
__	O	O
____	O	O
______	O	O
___________	O	O
__	O	O
___________	B-ORGderiv	B-ORGderiv
_	O	O
___	O	O
___________	O	O
___	O	O
__	O	O
_	O	O
_	O	O
__	O	O
_______	O	O
___	O	O
_____________	O	O
_____	O	O
__________	O	O
___________	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_1654086079056625664-2
# text = _____ ____ ___ ____ ___ __________ _ _______________________
_____	O	O
____	O	O
___	O	O
____	O	O
___	O	O
__________	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1620825809744437249
# sent_id = bar_tweet_1620825809744437249-1
# text = _______________ _ ____ __ ______ ___ _____ _
_______________	O	O
_	O	O
____	O	O
__	O	O
______	O	O
___	O	O
_____	O	O
_	O	O

# newdoc id = bar_tweet_1222633271667888128
# sent_id = bar_tweet_1222633271667888128-1
# text = ______________ ___ ____ ___ ________ __ ____ _
______________	O	O
___	O	O
____	O	O
___	O	O
________	O	O
__	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1574654365528375299
# sent_id = bar_tweet_1574654365528375299-1
# text = ________ ___ _____ ___ __________ _ _ _ _ _
________	O	O
___	O	O
_____	O	O
___	O	O
__________	O	O
_	O	O
_	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1606777689939009536
# sent_id = bar_tweet_1606777689939009536-1
# text = ____________ _____ _________ ___ _ _________ _
____________	O	O
_____	O	O
_________	B-EVENT	O
___	O	O
_	O	O
_________	O	O
_	O	O

# newdoc id = bar_tweet_1272591585692323841
# sent_id = bar_tweet_1272591585692323841-1
# text = ________________ __ __ _ __ ___ _ __ ____ _____ _____ _ _
________________	O	O
__	O	O
__	O	O
_	O	O
__	O	O
___	O	O
_	O	O
__	O	O
____	O	O
_____	O	O
_____	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1369205373513654272
# sent_id = bar_tweet_1369205373513654272-1
# text = ___________ _____ _ ____ ____ _ __ __ _______ _ ______ ___ ___ ____ ___ ___ ___ __ ______ ____ _
___________	O	O
_____	O	O
_	O	O
____	O	O
____	O	O
_	O	O
__	O	O
__	O	O
_______	O	O
_	O	O
______	O	O
___	O	O
___	O	O
____	O	O
___	O	O
___	O	O
___	O	O
__	O	O
______	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1638412354504515585
# sent_id = bar_tweet_1638412354504515585-1
# text = ________ _____ ___ ____ _ ____ _ _ ___
________	O	O
_____	O	O
___	O	O
____	O	O
_	O	O
____	O	O
_	O	O
_	O	O
___	O	O

# newdoc id = bar_tweet_510537229870305280
# sent_id = bar_tweet_510537229870305280-1
# text = _______ ___ _______ _ ___ _ _ ___ ___ ___ ______ _
_______	O	O
___	O	O
__	O	O
_____	O	O
_	O	O
___	O	O
_	O	O
_	O	O
___	O	O
___	O	O
___	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_510537229870305280-2
# text = ____ _____ _
____	O	O
_____	O	O
_	O	O

# newdoc id = bar_tweet_1612362387788529668
# sent_id = bar_tweet_1612362387788529668-1
# text = _____________ ________ __ ___ _ __ ____ __ ___ _____ ______ _
_____________	O	O
________	O	O
__	O	O
___	O	O
_	O	O
__	O	O
____	O	O
__	O	O
___	O	O
_____	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_1612362387788529668-2
# text = ______ __ _____ _____ _____ _ ________ __ ______ _______ _______ _
______	O	O
__	O	O
_____	O	O
_____	O	O
_____	O	O
_	O	O
________	O	O
__	O	O
______	O	O
_______	O	O
_______	O	O
_	O	O

# sent_id = bar_tweet_1612362387788529668-3
# text = ___ ___ __ ___ ___ ______ _____ _ _
___	O	O
___	O	O
__	O	O
___	O	O
___	O	O
______	O	O
_____	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1301861881238487041
# sent_id = bar_tweet_1301861881238487041-1
# text = _______________ ____ __ ___ _ _ ____ __ _ ______ ___ _ _________
_______________	O	O
____	O	O
__	O	O
___	O	O
_	O	O
_	O	O
____	O	O
__	O	O
_	O	O
______	O	O
___	O	O
_	O	O
_________	O	O

# newdoc id = bar_tweet_790911036312387584
# sent_id = bar_tweet_790911036312387584-1
# text = ___________ _________ ___
___________	O	O
_________	O	O
___	O	O

# sent_id = bar_tweet_790911036312387584-2
# text = ____ __ ___ _______ ___________ _____ ____ __ ___ _______ ___ _____ ___
____	O	O
__	O	O
___	O	O
_______	O	O
___________	O	O
_____	O	O
____	O	O
__	O	O
___	O	O
_______	O	O
___	O	O
_____	O	O
___	O	O

# sent_id = bar_tweet_790911036312387584-3
# text = ____ _____ ___ _________ ________ _ _
____	O	O
_____	O	O
___	O	O
_________	O	O
________	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1627336701730295808
# sent_id = bar_tweet_1627336701730295808-1
# text = ________ ________________ ______________ ____ _ ____ _________ _______ ___ _____ ______ _
________	O	O
________________	O	O
______________	O	O
____	O	O
_	O	O
____	O	O
_________	O	O
_______	O	O
___	O	O
_____	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_1627336701730295808-2
# text = ____ __ ____ ___ _ ___ __ ________ ___ _____________ _ ____ ____ ____ _ _ ______ ___ __ _______________ ___ ____ ____ __________ ___ __ _ _______ _
____	O	O
__	O	O
____	O	O
___	O	O
_	O	O
___	O	O
__	O	O
________	O	O
___	O	O
_____________	O	O
_	O	O
____	O	O
____	O	O
____	O	O
_	O	O
_	O	O
______	O	O
___	O	O
__	O	O
_______________	O	O
___	O	O
____	O	O
____	O	O
__________	O	O
___	O	O
__	O	O
_	O	O
_______	O	O
_	O	O

# sent_id = bar_tweet_1627336701730295808-3
# text = ___ ____ _ ____ _
___	O	O
____	O	O
_	O	O
____	O	O
_	O	O

# newdoc id = bar_tweet_1609565214193909760
# sent_id = bar_tweet_1609565214193909760-1
# text = __ ________________ _ _______ _____ _ _
__	O	O
________________	O	O
_	O	O
_______	O	O
_____	O	O
_	O	O
_	O	O

# sent_id = bar_tweet_1609565214193909760-2
# text = ________ _______ ______ __________ ________ _______________________
________	B-EVENT	O
_______	O	O
______	O	O
__________	B-PER	O
________	B-PER	O
_______________________	O	O

# newdoc id = bar_tweet_1162261401974370304
# sent_id = bar_tweet_1162261401974370304-1
# text = ___________ __ ______ __ ______ _
___________	O	O
__	O	O
______	O	O
__	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1473138644458291201
# sent_id = bar_tweet_1473138644458291201-1
# text = ________ ___ ____ _ _ _ ___ ____ __ ____ _ _
________	O	O
___	O	O
____	O	O
_	O	O
_	O	O
_	O	O
___	O	O
____	O	O
__	O	O
____	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1571173806777016320
# sent_id = bar_tweet_1571173806777016320-1
# text = ____________ ____ __ _ _____ ___ ____ __ ___ _ _____ __ __ ____ _ ____ __ _ _
____________	O	O
____	O	O
__	O	O
_	O	O
_____	O	O
___	O	O
____	O	O
__	O	O
___	O	O
_	O	O
_____	O	O
__	O	O
__	O	O
____	O	O
_	O	O
____	O	O
__	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1363038417152581634
# sent_id = bar_tweet_1363038417152581634-1
# text = _____________ _________ ___ _ ______ _ __ ____ _ ___ __ _
_____________	O	O
_________	O	O
___	O	O
_	O	O
______	O	O
_	O	O
__	O	O
____	O	O
_	O	O
___	O	O
__	O	O
_	O	O

# newdoc id = bar_tweet_622745794374967298
# sent_id = bar_tweet_622745794374967298-1
# text = ___ ___ ___________ ___ _______________________ __________
___	O	O
___	O	O
___________	O	O
___	O	O
_______________________	O	O
__________	O	O

# newdoc id = bar_tweet_1652973159241400321
# sent_id = bar_tweet_1652973159241400321-1
# text = _____________ ____ ___ ___ _ ___________ ______ _
_____________	O	O
____	O	O
___	O	O
___	O	O
_	O	O
___________	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1659512546641035265
# sent_id = bar_tweet_1659512546641035265-1
# text = ________________ _____ ________ _ ___ __ __ ________ __________ _
________________	O	O
_____	O	O
________	B-PER	B-PER
_	O	O
___	O	O
__	O	O
__	O	O
________	O	O
__________	O	O
_	O	O

# newdoc id = bar_tweet_1353775018841407498
# sent_id = bar_tweet_1353775018841407498-1
# text = _____ __ __ _ __ ___________ _______________________
_____	O	O
__	O	O
__	O	O
_	O	O
__	O	O
___________	O	O
_______________________	O	O

# newdoc id = bar_tweet_1297476246151012352
# sent_id = bar_tweet_1297476246151012352-1
# text = __ _____ _________ ____ _ ____ ___ ________ ___ ____ _ ____ __ __________ _____ _
__	O	O
_____	O	O
_________	O	O
____	O	O
_	O	O
____	O	O
___	O	O
________	O	O
___	O	O
____	O	O
_	O	O
____	O	O
__	O	O
__________	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1297476246151012352-2
# text = ___ _____ ___ ___ ___ ____ ___ _______ ______ _
___	O	O
_____	O	O
___	O	O
___	O	O
___	O	O
____	O	O
___	O	O
_______	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1160668860359598080
# sent_id = bar_tweet_1160668860359598080-1
# text = _____________ __ ___ _____ __ __ _________
_____________	O	O
__	O	O
___	O	O
_____	O	O
__	O	O
__	O	O
_________	B-LOC	B-LOC

# newdoc id = bar_tweet_1040871072252477440
# sent_id = bar_tweet_1040871072252477440-1
# text = ________________ __ ___ _ ____ ___ _ _______ ______ _
________________	O	O
__	O	O
___	O	O
_	O	O
____	O	O
___	O	O
_	O	O
_______	O	O
______	O	O
_	O	O

# newdoc id = bar_tweet_1609127095661387776
# sent_id = bar_tweet_1609127095661387776-1
# text = ______________ _________ ___ _____ _ _ __ ____ ____ ____ _______ __ _ __ __
______________	O	O
_________	O	O
___	O	O
_____	O	O
_	O	O
_	O	O
__	O	O
____	O	O
____	O	O
____	O	O
_______	O	O
__	O	O
_	O	O
__	O	O
__	O	O

# sent_id = bar_tweet_1609127095661387776-2
# text = ___ ___ _____ _____ ___ __
___	O	O
___	O	O
_____	O	O
_____	O	O
___	O	O
__	O	O

# newdoc id = bar_tweet_1422801945849442307
# sent_id = bar_tweet_1422801945849442307-1
# text = _____ _______________ _______________________
_____	O	O
_______________	B-LANGpart	B-LANGpart
_______________________	O	O

# newdoc id = bar_tweet_1640211592448028678
# sent_id = bar_tweet_1640211592448028678-1
# text = __ _______ _____ _____ _ ___ _ ______ ___ _______ _____ ______ _ ____ __ _ __ _ __
__	O	O
_______	O	O
_____	O	O
_____	O	O
_	O	O
___	O	O
_	O	O
______	O	O
___	O	O
_______	O	O
_____	O	O
______	O	O
_	O	O
____	O	O
__	O	O
_	O	O
__	O	O
_	O	O
__	O	O

# newdoc id = bar_tweet_806192945120636929
# sent_id = bar_tweet_806192945120636929-1
# text = _ ___ _____ ______ ____ __ ____ _ __________ _____ _
_	O	O
___	O	O
_____	O	O
______	O	O
____	O	O
__	O	O
____	O	O
_	O	O
__________	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_806192945120636929-2
# text = _ _______ ___ ___ ___ ______ ___ __ ____ __ __ _____ ___ ____ ___ _______ ________ _ _
_	O	O
_______	O	O
___	O	O
___	O	O
___	O	O
______	O	O
___	O	O
__	O	O
____	O	O
__	O	O
__	O	O
_____	O	O
___	O	O
____	O	O
___	O	O
__	O	O
_____	O	O
________	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1140249592149286913
# sent_id = bar_tweet_1140249592149286913-1
# text = ______ ______ _ ___________ _ __ ___ _
______	O	O
______	O	O
_	O	O
___________	O	O
_	O	O
__	O	O
___	O	O
_	O	O

# newdoc id = bar_tweet_1646034124484780032
# sent_id = bar_tweet_1646034124484780032-1
# text = __ ____________ _ __________ _______ ___ _________ _
__	O	O
____________	O	O
_	O	O
__________	O	O
_______	O	O
___	O	O
_________	O	O
_	O	O

# sent_id = bar_tweet_1646034124484780032-2
# text = ___ _______ ___ ___ ___ __ ____ ___ ______ _ _ _ _ _______________________
___	O	O
_______	O	O
___	O	O
___	O	O
___	O	O
__	O	O
____	O	O
___	O	O
______	O	O
_	O	O
_	O	O
_	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_999903397510692864
# sent_id = bar_tweet_999903397510692864-1
# text = ___________ _____ _____ ___ _____ _ _____ _____ ___ _____ _ _
___________	O	O
_____	O	O
_____	O	O
___	O	O
_____	O	O
_	O	O
_____	O	O
_____	O	O
___	O	O
_____	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1405969218135281677
# sent_id = bar_tweet_1405969218135281677-1
# text = ____ _____ __ __ _____ ___ ______ __ _ ____ __ _____ ___ _ _ _
____	O	O
_____	O	O
__	O	O
__	O	O
_____	O	O
___	O	O
______	O	O
__	O	O
_	O	O
____	O	O
__	O	O
_____	O	O
___	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1315498992789266432
# sent_id = bar_tweet_1315498992789266432-1
# text = ______________ __ _______ _____ _____ ___ _________ __ _ _ _
______________	O	O
__	O	O
_______	O	O
_____	O	O
_____	O	O
___	O	O
_________	B-LOC	B-LOC
__	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_612247845090013184
# sent_id = bar_tweet_612247845090013184-1
# text = __ ___________ _ _____ __ __ ___ ___ ___ _____ ______ _ _____ __ ________ __ __ ___ ____________ _
__	O	O
___________	O	O
_	O	O
_____	O	O
__	O	O
__	O	O
___	O	O
___	O	O
___	O	O
_____	O	O
______	O	O
_	O	O
_____	O	O
__	O	O
________	O	O
__	O	O
__	O	O
___	O	O
____________	O	O
_	O	O

# newdoc id = bar_tweet_1435567965110521861
# sent_id = bar_tweet_1435567965110521861-1
# text = ________ ___ ___ ___ ______ ___ ______ ______ __ _____ ____ __ __ ___ ______ _______ ________ ___ __ ___ __ _______ ____
________	O	O
___	O	O
___	O	O
___	O	O
______	O	O
___	O	O
______	O	O
______	O	O
__	O	O
_____	O	O
____	O	O
__	O	O
__	O	O
___	O	O
______	O	O
_______	O	O
________	O	O
___	O	O
__	O	O
___	O	O
__	O	O
_______	O	O
____	O	O

# newdoc id = bar_tweet_1655463956872306688
# sent_id = bar_tweet_1655463956872306688-1
# text = __ ____________ _ ____ _____ ____ ______ ___________ ___ __ _ _ _ _ _ _ _______________________
__	O	O
____________	O	O
_	O	O
____	O	O
_____	O	O
____	O	O
______	O	O
___________	O	O
___	O	O
__	O	O
_	O	O
_	O	O
_	O	O
_	O	O
_	O	O
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1343314799661371392
# sent_id = bar_tweet_1343314799661371392-1
# text = ___ _____ _____ _____ __ __ _______ ___ __ ___ _______ ___ ___ __ __ _ _____ ____ ______ _
___	O	O
_____	O	O
_____	O	O
_____	O	O
__	O	O
__	O	O
_______	O	O
___	O	O
__	O	O
___	O	O
_______	O	O
___	O	O
___	O	O
__	O	O
__	O	O
_	O	O
_____	O	O
____	O	O
______	O	O
_	O	O

# sent_id = bar_tweet_1343314799661371392-2
# text = _ _______ _
_	O	O
_______	O	O
_	O	O

# sent_id = bar_tweet_1343314799661371392-3
# text = _____ _
_____	O	O
_	O	O

# sent_id = bar_tweet_1343314799661371392-4
# text = ________ _____ _ __ _
________	O	O
_____	O	O
_	O	O
__	O	O
_	O	O

# sent_id = bar_tweet_1343314799661371392-5
# text = ___ ____ _
___	O	O
____	O	O
_	O	O

# sent_id = bar_tweet_1343314799661371392-6
# text = ___ _______ __ ______ __________ ___ __ _ ____ _____ _
___	O	O
_______	O	O
__	O	O
______	O	O
__________	O	O
___	O	O
__	O	O
_	O	O
____	O	O
_____	O	O
_	O	O

# sent_id = bar_tweet_1343314799661371392-7
# text = ___ ____ ____ ___ ________ _
___	O	O
____	O	O
____	O	O
___	O	O
________	O	O
_	O	O

# sent_id = bar_tweet_1343314799661371392-8
# text = ______ _____ _ _______________________
______	B-PER	B-PER
_____	B-PER	I-PER
_	O	O
_______________________	O	O

# newdoc id = bar_tweet_1267844151128788993
# sent_id = bar_tweet_1267844151128788993-1
# text = ________ ____ _____ __ __ _ _____ ____________________ ___ _
________	O	O
____	O	O
_____	O	O
__	O	O
__	O	O
_	O	O
_____	O	O
____________________	O	O
___	O	O
_	O	O

# sent_id = bar_tweet_1267844151128788993-2
# text = __ _____ ___ __ ____ _ ______ _ ___ _________ ______ _ ___ ___ _______ ________ _______ _ ___ ___ __________ __
__	O	O
_____	O	O
___	O	O
__	O	O
____	O	O
_	O	O
______	O	O
_	O	O
___	O	O
_________	O	O
______	O	O
_	O	O
___	O	O
___	O	O
_______	O	O
________	O	O
_______	O	O
_	O	O
___	O	O
___	O	O
__________	O	O
__	O	O

# newdoc id = bar_tweet_1404435341113802752
# sent_id = bar_tweet_1404435341113802752-1
# text = ________ ___ ___ __ _______ ___ _______________ __ ___ ____ ______ _____ __________ _
________	O	O
___	O	O
___	O	O
__	O	O
_______	O	O
___	O	O
_______________	O	O
__	O	O
___	O	O
____	O	O
______	O	O
_____	O	O
__________	O	O
_	O	O

# sent_id = bar_tweet_1404435341113802752-2
# text = _____________ ____ ___ _________ ________ ___ ___ _________ _
_____________	O	O
____	O	O
___	O	O
_________	O	O
________	O	O
___	O	O
___	O	O
_________	O	O
_	O	O

# newdoc id = bar_tweet_1201153775068762113
# sent_id = bar_tweet_1201153775068762113-1
# text = __ ____ _ ____ ______ _ ____ __ ______ ___ _______ _________ ____ _ ___ ___________ _______ ____ _ ___ ____ _ ____ ______ ___ ___ ____ ___ ____ _______ _ ___ __ _____ ______ _____________________ __
__	O	O
____	O	O
_	O	O
____	O	O
______	O	O
_	O	O
____	O	O
__	O	O
______	O	O
___	O	O
_______	O	O
_________	O	O
____	O	O
_	O	O
___	O	O
___________	O	O
_______	O	O
____	O	O
_	O	O
___	O	O
____	O	O
_	O	O
____	O	O
______	O	O
___	O	O
___	O	O
____	O	O
___	O	O
____	O	O
_______	O	O
_	O	O
___	O	O
__	O	O
_____	O	O
______	O	O
_____________________	O	O
__	O	O

# newdoc id = bar_tweet_1630204905280421890
# sent_id = bar_tweet_1630204905280421890-1
# text = __ ____________ _ __ ____ ______ ___________ __ ___________ _ ___ ___________ ___ __ _ _ ______ ____ ___ _____ __ ____ _____ _____ ____ ___ ___ _
__	O	O
____________	O	O
_	O	O
__	O	O
____	O	O
______	O	O
___________	O	O
__	O	O
___________	B-ORGderiv	B-ORGderiv
_	O	O
___	O	O
___________	O	O
___	O	O
__	O	O
_	O	O
_	O	O
______	O	O
____	O	O
___	O	O
_____	O	O
__	O	O
____	O	O
_____	O	O
_____	O	O
____	O	O
___	O	O
___	O	O
_	O	O

# newdoc id = bar_tweet_1661641031555727360
# sent_id = bar_tweet_1661641031555727360-1
# text = ____________ __ ________ _____ _____ _ _ _
____________	O	O
__	O	O
________	O	O
_____	O	O
_____	O	O
_	O	O
_	O	O
_	O	O

# newdoc id = bar_tweet_1656915516441743360
# sent_id = bar_tweet_1656915516441743360-1
# text = __________ _____ _____ _____ ______ _ __ _____ _ __ _ ____ __ ____ ___________ _______ _________ __ _______________________
__________	O	O
_____	O	O
_____	O	O
_____	O	O
______	B-PER	B-PER
_	O	O
__	O	O
_____	O	O
_	O	O
__	O	O
_	O	O
____	O	O
__	O	O
____	O	O
___________	O	O
_______	O	O
_________	O	O
__	O	O
_______________________	O	O
